first_name,last_name,phone,email,address,customer_type
Richard,Jones,4954210629,richard.jones6689@example.com,"9192 Randall Club Apt. 175, Lake Richard, NE 36423",Regular
Thomas,Hernandez,4612096173,thomas.hernandez2445@example.com,"2403 Janet Circles Suite 355, West Clintonborough, VA 18795",Regular
Craig,Bowman,3087797247,craig.bowman4914@example.com,"21883 Fuller Spring Suite 819, Lake Sara, AL 40151",Wholesale
Kelsey,Webb,6769333299,kelsey.webb6168@example.com,"57846 Brown Pike, Danastad, WA 69614",Regular
Alyssa,Gallegos,5672620846,alyssa.gallegos3013@example.com,"3551 Jackson Estate Apt. 250, New Isaacfurt, GA 99713",Wholesale
Nicole,Evans,8639420122,nicole.evans8814@example.com,"009 Foster Village, Williamschester, MO 00533",Regular
Jose,Guerra,0956321740,jose.guerra7759@example.com,"335 Amber Fall, East Kenneth, NH 12775",Regular
Christopher,Vargas,0060827705,christopher.vargas3949@example.com,"76264 Jeanne Station Suite 009, Jeremyburgh, ID 36070",Regular
Rodney,Wallace,2313361094,rodney.wallace3693@example.com,"165 Yoder Heights, Lake Jamesburgh, NH 62087",Regular
Donna,Price,7606349429,donna.price4928@example.com,"5188 Smith Corners Suite 999, East Kevin, HI 05898",Regular
Nicole,Mitchell,7444172345,nicole.mitchell2366@example.com,"479 Gabriel Well Suite 853, Wilkinsonberg, MT 73824",Regular
Ashley,Campbell,2386410095,ashley.campbell7587@example.com,"4216 Young Tunnel Apt. 093, Fergusonview, TX 56513",Wholesale
Brendan,Burns,1437884437,brendan.burns945@example.com,"564 Sweeney Curve Suite 368, West Donnaland, NC 49360",Regular
Lisa,Francis,0277291084,lisa.francis9215@example.com,"43566 Matthew Camp Apt. 374, Vargasbury, IL 04046",Regular
Randy,Newman,0671822266,randy.newman6762@example.com,"788 Murphy Parkway, Ericaton, MS 62200",Wholesale
Karen,Armstrong,4289876055,karen.armstrong6825@example.com,"704 Hubbard Track, New Michellemouth, AK 53864",Premium
Peter,Lopez,1629073992,peter.lopez9131@example.com,"1826 Church Trafficway, Port Linda, NH 12354",Regular
Stephen,Rocha,8649426942,stephen.rocha8684@example.com,"35490 Justin Trail, Colefurt, PA 24045",Regular
Bryan,Morgan,3054982438,bryan.morgan2197@example.com,"178 Robert Parkway, South Cynthiaview, TN 29571",Premium
Erica,Cooper,1649281503,erica.cooper6364@example.com,"4070 Anthony Roads, New Danielleland, NH 21385",Regular
Richard,Rice,8244850072,richard.rice3979@example.com,"Unit 9274 Box 1168, DPO AE 55942",Regular
Sharon,Jennings,1276620808,sharon.jennings4178@example.com,"26344 Robinson Unions Suite 245, Yoderland, HI 01936",Regular
Jill,Phillips,4253690912,jill.phillips3332@example.com,"497 Morrow Squares, East Chelseamouth, AL 17784",Premium
Samantha,Carter,5240553648,samantha.carter5412@example.com,"036 Pittman Pass Apt. 159, Boltonbury, NC 48924",Regular
Joshua,Joseph,2323606679,joshua.joseph1296@example.com,"59497 Dennis Causeway, Jacobhaven, MS 24686",Premium
Gabriel,Jenkins,0666179962,gabriel.jenkins7370@example.com,"983 Malik Plaza, Grimesfurt, OH 67972",Regular
Steven,Simpson,5604134820,steven.simpson6080@example.com,"3983 Eric Crossroad, Smithtown, MH 09217",Regular
Keith,Williams,6291430491,keith.williams1515@example.com,"2872 Brittany Plains Suite 564, Lake Kristi, UT 18252",Regular
Kenneth,Smith,0823530976,kenneth.smith8776@example.com,"962 Deborah Walks Suite 682, North Thomasstad, IA 82807",Regular
Savannah,West,6186957240,savannah.west3121@example.com,"253 Diane Orchard, Melissaville, AL 07294",Regular
Tyler,Simpson,1750361920,tyler.simpson845@example.com,"387 Jason Canyon, West Jessica, AS 39026",Regular
Melissa,Collins,4890476078,melissa.collins4399@example.com,"76519 Kristin Roads, Lake Angelastad, CO 63850",Regular
Heather,Woodward,8951456340,heather.woodward6180@example.com,"5811 Woodard Mission, Josephfurt, TN 48439",Regular
John,Estrada,0770040930,john.estrada9912@example.com,"39822 Linda Burg Apt. 966, Port Shelby, VA 05731",Regular
John,Watson,4078802652,john.watson9879@example.com,"Unit 6469 Box 3335, DPO AP 55226",Wholesale
David,Brown,9744088067,david.brown648@example.com,"201 Amber Stream, Michelleland, CO 26675",Regular
Erin,Lozano,6115848580,erin.lozano1193@example.com,"96047 Dwayne Island, New Rebecca, TX 01419",Regular
Thomas,Crane,4470823171,thomas.crane3083@example.com,"394 Walter Oval Suite 626, East Mark, WV 76027",Regular
Nicholas,Smith,0261840257,nicholas.smith9627@example.com,"605 Phillip Canyon Suite 636, West Bradleyhaven, FM 84527",Regular
Christopher,Schultz,0989103909,christopher.schultz9157@example.com,"025 Andrew Greens, Ericborough, WI 60803",Regular
Katherine,Carroll,3192600986,katherine.carroll3556@example.com,"5449 Bradley Heights Suite 453, North Angelaside, DE 94658",Regular
Amy,Price,8344566229,amy.price7855@example.com,"56603 Garcia Manor Apt. 486, South Alexmouth, VI 84432",Regular
Eric,Fisher,0235158501,eric.fisher3423@example.com,"167 Leslie Center, Alishashire, AR 49445",Regular
David,Scott,3395479406,david.scott5456@example.com,"790 Sharp Crossing Apt. 898, Grahamport, PR 94676",Wholesale
Richard,Lewis,6183359748,richard.lewis4968@example.com,"USNV Parks, FPO AE 24845",Regular
Tara,Chaney,7184301922,tara.chaney252@example.com,"32973 Jason Wall, Robertston, HI 73989",Regular
Sandra,Morris,6769924277,sandra.morris3471@example.com,"202 Gina Brooks Apt. 401, Jensenbury, WV 23463",Regular
Zachary,Carter,4719982907,zachary.carter3114@example.com,"526 Robin Mills Suite 699, East Andreabury, DE 04361",Premium
Adam,Collier,3322622777,adam.collier1923@example.com,"USCGC Tanner, FPO AP 92230",Regular
Susan,Friedman,4707038503,susan.friedman7847@example.com,"842 Miller View, Lake Thomasport, VA 07532",Regular
David,Crawford,6758267625,david.crawford3975@example.com,"36385 Ware Underpass, Sonyaland, LA 75693",Wholesale
Seth,Edwards,9318399798,seth.edwards9903@example.com,"99550 Harper Union Apt. 266, Jayberg, WA 29655",Regular
Theresa,Scott,1212898115,theresa.scott3351@example.com,"USNS King, FPO AE 92225",Regular
Charles,Cohen,2239847422,charles.cohen6499@example.com,"88822 Shannon Row Suite 058, Carloshaven, AR 50887",Regular
Heidi,Archer,4956479984,heidi.archer3922@example.com,"496 Nicole Plains Apt. 097, East Randall, DE 07145",Regular
Mary,Brown,6166201655,mary.brown9046@example.com,"7865 Walton Knolls Suite 512, Thomasview, AL 01398",Regular
Brian,Mills,8682405166,brian.mills5270@example.com,"4418 Fitzpatrick Avenue, Port Melanie, ID 26923",Regular
Allison,Barr,0835701703,allison.barr4638@example.com,"2386 Glenn Union Suite 089, North Tonya, WI 36936",Regular
Julie,Lewis,9619797972,julie.lewis6237@example.com,"56948 Kent Canyon, Harrisfurt, WV 91111",Regular
Travis,Travis,9573940598,travis.travis7640@example.com,"2031 Pruitt Rapid Apt. 584, South Jamesport, FL 05857",Regular
Jeremy,Elliott,7748675951,jeremy.elliott8744@example.com,"PSC 4823, Box 0882, APO AP 42444",Premium
Kristin,Meyer,8419623326,kristin.meyer5887@example.com,"76748 Corey Mills Apt. 066, Port Brittany, TN 84680",Premium
Robin,Miller,8178824265,robin.miller5054@example.com,"2327 Jeffrey Mountains, South Colleenshire, AK 20358",Regular
Nicole,Perez,0654870847,nicole.perez4286@example.com,"767 Edwards Ramp, Port Natalieside, ND 82331",Premium
Gina,Cameron,7815915790,gina.cameron5893@example.com,"68384 Jenkins Pine Apt. 207, Millerbury, OR 52818",Regular
Erin,White,5188129886,erin.white8402@example.com,"706 Espinoza Vista, Port Davidmouth, OR 17796",Wholesale
Jeffrey,Maxwell,6893348649,jeffrey.maxwell8148@example.com,"7578 Atkins Tunnel, East Matthew, UT 58971",Regular
Alexander,Tucker,1231555057,alexander.tucker7636@example.com,"938 Page Harbors Suite 045, North Teresa, ME 08875",Regular
Kyle,Webb,1235036871,kyle.webb1616@example.com,"779 Medina Well, East Danielle, ME 82756",Premium
Joseph,Simmons,4679403664,joseph.simmons7693@example.com,"573 Hunter Fords, West Brandifort, MN 59877",Regular
Jasmine,Moore,7318683029,jasmine.moore5247@example.com,"233 Kevin Lane Suite 185, Amandashire, NE 51496",Regular
Andrew,Owens,4467462159,andrew.owens3329@example.com,"9161 Smith Bridge Apt. 218, South Anneland, SD 38076",Regular
Patricia,Garcia,4760948377,patricia.garcia6074@example.com,"643 Kelli Burgs, South Suzanne, SC 46098",Wholesale
Tanya,Curry,2183667719,tanya.curry5127@example.com,"25634 Lisa Bypass, Port Melinda, DC 18017",Regular
Erin,Irwin,9980137683,erin.irwin6782@example.com,"77915 Cynthia Harbor, Martinezport, AK 81343",Regular
Frank,Sanchez,1746564260,frank.sanchez750@example.com,"3199 Moss Row, Englishmouth, MI 76869",Regular
Katherine,Fowler,7641490038,katherine.fowler9217@example.com,"1344 Golden Locks Suite 228, New Aaron, NJ 99464",Regular
John,Hall,5461574932,john.hall3626@example.com,"879 Lewis Dale Apt. 409, Justinmouth, NM 85780",Regular
Ryan,Davis,0858001873,ryan.davis2391@example.com,"14367 Jackson Cove Apt. 781, Davisfurt, SC 69248",Regular
Luke,Turner,7068026933,luke.turner266@example.com,"60023 Jackson Parkway, Sawyermouth, PW 91645",Premium
Andrew,Nguyen,2411420667,andrew.nguyen4273@example.com,"992 Cody Wall Suite 633, East Derek, DC 36922",Regular
Benjamin,Esparza,9222056201,benjamin.esparza9066@example.com,"8433 James Row, West Hunter, MS 15802",Regular
Laura,Moore,5645234286,laura.moore9569@example.com,"49866 Joseph Summit, Lake Lisastad, IA 57814",Regular
Karen,Fields,3498529735,karen.fields9489@example.com,"5591 Freeman Loaf Apt. 538, New Sabrinachester, ME 14293",Regular
Joseph,Patton,3369524746,joseph.patton6842@example.com,"98532 Harris Station Suite 792, Dakotafort, CO 21033",Regular
Danielle,Boyer,3835434685,danielle.boyer4837@example.com,"1682 Cunningham Ramp, New Charlene, FM 72115",Regular
Kristin,Jones,5381168371,kristin.jones2498@example.com,"2607 Kimberly Trail, North Joshuachester, GU 63674",Regular
Susan,Mckee,8264931214,susan.mckee3215@example.com,"2542 Paul Squares Suite 563, New Daniel, DC 98549",Regular
Sarah,Valencia,0369481126,sarah.valencia5405@example.com,"0683 Mark Rapid Apt. 016, East Michaelshire, AK 15389",Regular
Richard,Higgins,9013334437,richard.higgins3769@example.com,"USNV Ferguson, FPO AE 37390",Regular
Brandon,Elliott,1016793014,brandon.elliott6224@example.com,"910 Melinda Shoal Apt. 028, Castanedaville, MO 71842",Regular
Yvette,Adkins,9903421348,yvette.adkins9336@example.com,"35316 Heather Port, South Maryshire, CT 27424",Premium
Samantha,Reyes,5711713219,samantha.reyes4027@example.com,"028 Keith Crest Apt. 874, Derrickfort, UT 10342",Premium
Kendra,Lawson,7857646391,kendra.lawson8181@example.com,"9161 Jackson Row Apt. 154, North Jenniferland, PW 44477",Regular
Jeff,Williams,2616845525,jeff.williams9022@example.com,"PSC 0254, Box 7179, APO AP 78778",Premium
Janet,Hill,6694899300,janet.hill5531@example.com,"Unit 5675 Box 6355, DPO AP 39330",Regular
Olivia,Christian,7172662565,olivia.christian4217@example.com,"01441 Adam Viaduct Suite 862, Billyhaven, NV 13949",Regular
Natalie,Smith,6890417282,natalie.smith8006@example.com,"52232 Henry Point, West Alexander, KY 62241",Premium
Mark,Moore,5999400410,mark.moore8038@example.com,"51135 Margaret Trail, Jamesmouth, FL 22092",Regular
Katie,Schmidt,0641578097,katie.schmidt7551@example.com,"04194 Sanchez Club, Monicaberg, WY 67418",Regular
Kathleen,Davis,4786742802,kathleen.davis2757@example.com,"PSC 3063, Box 5780, APO AP 30299",Regular
Steven,Richards,2139743699,steven.richards5771@example.com,"5994 Amy Harbors Apt. 906, Knightton, UT 39565",Regular
Michael,Hernandez,0610656733,michael.hernandez2774@example.com,"65276 Sara Manor, West Brianaside, AR 18852",Regular
Michael,Reid,3769929644,michael.reid2294@example.com,"0842 Julie Glen, East Kevin, AL 04683",Regular
Joshua,Gibson,4155369158,joshua.gibson8955@example.com,"2796 Fernando Expressway, Shannonbury, WV 28405",Regular
Jeffrey,Thomas,9452315828,jeffrey.thomas8001@example.com,"662 Scott Courts, Phillipsburgh, PA 18698",Regular
Maria,Johnson,6782153926,maria.johnson3016@example.com,"3250 David Fort, New Brandon, ND 47463",Premium
Adrian,Hernandez,1901933359,adrian.hernandez8883@example.com,"00295 Garcia Drive, Port Matthew, VT 94603",Regular
Erica,Graves,8559407992,erica.graves963@example.com,"323 Suzanne Run Suite 781, Martinport, NV 96696",Regular
Keith,Sanchez,1945391177,keith.sanchez8585@example.com,"76120 Angela View Suite 780, Bateston, FL 17808",Regular
John,Leonard,7870676353,john.leonard555@example.com,"592 Misty Lane, Deborahstad, MT 29424",Regular
Rhonda,Miller,2943000375,rhonda.miller1218@example.com,"13246 Greene Road, Jamesborough, DC 63251",Regular
Kari,Nichols,1783765915,kari.nichols795@example.com,"0652 Long Ferry, Wallacebury, VI 48840",Regular
Bryce,Thomas,4553375656,bryce.thomas105@example.com,"496 Fred Via Suite 510, Richardberg, MD 01262",Premium
Susan,Lane,5685120627,susan.lane6757@example.com,"509 Silva Forge, Gailview, VI 18652",Premium
Charles,Johnston,6502234778,charles.johnston2253@example.com,"Unit 9725 Box 1840, DPO AA 03676",Premium
James,Santos,1478233720,james.santos3792@example.com,"6706 Richard Forges Apt. 863, North Carlosberg, FM 20364",Regular
Anthony,Avery,8484264833,anthony.avery1114@example.com,"82896 Cummings Route Apt. 360, Danielleview, PA 37992",Regular
Pamela,Mcdowell,0856490132,pamela.mcdowell2475@example.com,"350 Chris Isle, Peterfort, MI 70047",Regular
Jennifer,Kline,8038890441,jennifer.kline150@example.com,"6685 Gloria Village, Jamesville, KY 68009",Regular
Debbie,Woods,5580309016,debbie.woods3584@example.com,"7840 Suzanne Rest, East Pamelaville, MO 79971",Premium
Alison,Hansen,7161158668,alison.hansen8286@example.com,"7598 Elizabeth Estate Suite 170, Michellemouth, ND 27682",Premium
Nicholas,Scott,9565728535,nicholas.scott7472@example.com,"2662 Taylor Trail, Rogerston, CA 89802",Regular
Mark,Olsen,6879303028,mark.olsen6115@example.com,"PSC 7276, Box 6983, APO AA 42005",Wholesale
Chad,Watson,2528546130,chad.watson991@example.com,"USS Nichols, FPO AP 62354",Regular
David,Bowen,7382777711,david.bowen7917@example.com,"863 Kimberly Circle Apt. 712, North Margaretview, FL 25858",Regular
Kenneth,Roberts,0577719619,kenneth.roberts7994@example.com,"6676 Williams Ridge Suite 833, Kimberlytown, AK 81109",Premium
Jennifer,Hernandez,2653793221,jennifer.hernandez258@example.com,"0547 Robert Track, West Trevorshire, DE 11329",Regular
Rebecca,Murphy,0162600802,rebecca.murphy109@example.com,"475 Boyer Walk, East Lucas, NY 66088",Regular
Jennifer,Howard,9214967914,jennifer.howard8720@example.com,"PSC 6432, Box 0317, APO AP 18681",Regular
Lisa,Russell,2824685492,lisa.russell9039@example.com,"208 Beck Corners, Elizabethfurt, WY 02790",Regular
Luis,Lawrence,4327163033,luis.lawrence6740@example.com,"10009 Alicia Ranch, North Angela, NC 15437",Premium
Jessica,Pacheco,8028354158,jessica.pacheco195@example.com,"43766 John Mall, Jacksontown, NY 11294",Regular
Donald,Taylor,8159474705,donald.taylor275@example.com,"833 Michelle Meadows Suite 397, Tiffanyville, OH 77116",Regular
Vanessa,Burgess,6937650167,vanessa.burgess8674@example.com,"2883 Mcintosh Meadows Suite 016, South Sandra, HI 78111",Regular
Erik,Coleman,7880937616,erik.coleman4502@example.com,"4993 Cunningham Coves, West Matthew, NJ 63451",Regular
Steven,Hamilton,6408385805,steven.hamilton8778@example.com,"65789 Ashley View Apt. 956, Laurieside, ND 58356",Regular
Christopher,Wilson,8600500924,christopher.wilson4698@example.com,"757 Courtney Row Apt. 293, North Cristianberg, MA 83550",Premium
Alexander,Schneider,0742906952,alexander.schneider281@example.com,"318 Patrick Canyon Apt. 730, Port Jose, HI 50949",Regular
Denise,Henderson,9753740571,denise.henderson8229@example.com,"USNV Valenzuela, FPO AP 65517",Regular
Jonathan,Le,3544534514,jonathan.le7055@example.com,"Unit 6583 Box 4834, DPO AP 97679",Regular
Melissa,Stanley,8626736648,melissa.stanley2938@example.com,"5870 Sanchez Trail Suite 983, Kevinchester, PA 91007",Premium
Matthew,Nichols,0450509284,matthew.nichols1754@example.com,"73429 Ashley Square, Griffinfort, PW 19097",Regular
Megan,Garza,5038016258,megan.garza1579@example.com,"045 Diane Points, West Jasonbury, FM 08985",Regular
Donald,Marshall,3379531112,donald.marshall8592@example.com,"5274 Andrea Ville, Escobarstad, DE 91189",Regular
Brent,Cox,8385545146,brent.cox2440@example.com,"17455 Campos Forges Suite 062, Lopezville, MT 60221",Regular
James,Ramos,1215756264,james.ramos3949@example.com,"187 Moore Radial Apt. 693, New Marisabury, AK 31286",Regular
Sandra,Harper,6704505998,sandra.harper3145@example.com,"34388 Kyle Key, Lake Kellyberg, AR 19539",Regular
Mike,Cabrera,4502823134,mike.cabrera8626@example.com,"7299 Daniel Isle Suite 904, Jamesland, NC 93201",Premium
James,Evans,9531029771,james.evans4136@example.com,"792 Berger Junction, South Jasonburgh, NY 15121",Regular
Meagan,Thomas,0873922198,meagan.thomas5808@example.com,"PSC 5737, Box 6710, APO AA 18445",Regular
Annette,Fleming,0745991530,annette.fleming4380@example.com,"26838 Peters Bypass, Lake Shelby, SC 45880",Regular
Nicole,Jackson,8676030409,nicole.jackson6503@example.com,"541 John Manors Apt. 013, South Gerald, AR 98849",Premium
Lee,Sanchez,6018422013,lee.sanchez1295@example.com,"08316 Jennifer Route, Walkertown, IA 70948",Regular
Annette,Contreras,7369078947,annette.contreras6113@example.com,"2141 Tammy Branch, Wilsonbury, KY 73983",Wholesale
Michael,Bauer,1237085119,michael.bauer6653@example.com,"4569 Thomas Locks Suite 561, South Ronald, CO 31476",Regular
Scott,Navarro,8862639561,scott.navarro7521@example.com,"PSC 7830, Box 5573, APO AA 13404",Premium
James,Mathis,4022346144,james.mathis9257@example.com,"304 Charles Mount, Maxwellport, HI 82579",Regular
Emily,Brooks,8319686364,emily.brooks3985@example.com,"969 Mcintosh Forge Suite 883, North Joshuabury, NM 90011",Regular
Carrie,Davidson,3159229127,carrie.davidson3701@example.com,"04062 Christopher Mission Apt. 282, Timothyhaven, ID 03177",Regular
Christopher,Wilson,0757898497,christopher.wilson4915@example.com,"2217 Daniel Plains, Gibbschester, MI 68236",Regular
Joan,Tran,0617356316,joan.tran1321@example.com,"7261 Carlson Rest Suite 378, North Audreyborough, NC 90906",Regular
Jennifer,Wong,6820130716,jennifer.wong520@example.com,"63361 Chase Ridges, Josephton, WV 06452",Premium
Lance,Guzman,3729545858,lance.guzman1532@example.com,"PSC 3998, Box 1274, APO AP 29052",Regular
Cassandra,Moore,5174192581,cassandra.moore6641@example.com,"PSC 1236, Box 0186, APO AE 75401",Regular
Carmen,Howard,3845315630,carmen.howard6214@example.com,"PSC 7968, Box 5909, APO AA 91696",Premium
Dorothy,Cox,2408992177,dorothy.cox6180@example.com,"33973 Chavez Neck, North Timothy, IN 93118",Premium
Kelly,Smith,4222419830,kelly.smith9056@example.com,"4018 Deborah Inlet Suite 424, Erictown, GA 91350",Premium
